rsmi,psmi,ea,dh
[N+:1]([c:2]1[c-:3][n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],13.935740000000003,-60.92744
[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1](=[C:2]1[C-:3]([H:9])[N+:4]([H:8])([H:10])[C:5]([H:11])=[N:6]1)[H:7],116.02897,71.31156
[N:1](=[C:2]1[C-:3]([H:9])[N+:4]([H:8])([H:10])[C:5]([H:11])=[N:6]1)[H:7],[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],44.71741,-71.31156
[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C:2]1=[N:6][C:5]([H:10])([H:11])[N:4]=[C:3]1[H:9])([H:7])[H:8],42.66323,7.22256
[N:1]([C:2]1=[N:6][C:5]([H:10])([H:11])[N:4]=[C:3]1[H:9])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],35.44067,-7.22256
[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N-:1]([c:2]1[c:3]([H:9])[n+:4]([H:10])[c:5]([H:11])[n:6]1[H:7])[H:8],60.39804,31.25973
[N-:1]([c:2]1[c:3]([H:9])[n+:4]([H:10])[c:5]([H:11])[n:6]1[H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],29.13831,-31.25973
[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C:2]#[N+:6][C-:5]([N+:4](=[C-:3][H:9])[H:10])[H:11])([H:7])[H:8],98.04299,96.0851
[N:1]([C:2]#[N+:6][C-:5]([N+:4](=[C-:3][H:9])[H:10])[H:11])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],1.9578900000000061,-96.0851
[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C@:2]1([H:9])[C-:3]=[N+:4]([H:10])[C:5]([H:11])=[N:6]1)([H:7])[H:8],61.51181999999999,52.78742
[N:1]([C@:2]1([H:9])[C-:3]=[N+:4]([H:10])[C:5]([H:11])=[N:6]1)([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],8.724399999999996,-52.78742
[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],[N:1]([C:2](/[C:3](=[N:4]/[H:10])[H:9])=[N+:6]=[C-:5][H:11])([H:7])[H:8],67.04183,64.44355
[N:1]([C:2](/[C:3](=[N:4]/[H:10])[H:9])=[N+:6]=[C-:5][H:11])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c:5]([H:11])[n:6]1)([H:7])[H:8],2.5982800000000026,-64.44355
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@@:3]3([H:10])[C@@:4]([H:12])([C:5]1([H:11])[H:13])[N:6]23,67.27176,-15.81838
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@@:3]3([H:10])[C@@:4]([H:12])([C:5]1([H:11])[H:13])[N:6]23,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,83.09014,15.81838
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C:4]([H:11])([H:12])[C:5]([H:8])([H:13])[N:6]12)[H:7],87.66547,70.62427
[C:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C:4]([H:11])([H:12])[C:5]([H:8])([H:13])[N:6]12)[H:7],[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,17.041200000000003,-70.62427
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@@:3]([H:10])([C:4]([H:11])([H:12])[C:5]1)[N:6]2[H:13],64.68760999999999,41.1636
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@@:3]([H:10])([C:4]([H:11])([H:12])[C:5]1)[N:6]2[H:13],[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,23.52400999999999,-41.1636
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]1([H:7])([H:8])[C@:2]([C:3](=[C:4]([H:11])[H:12])[H:10])([H:9])[N:6]=[C:5]1[H:13],48.87055,-16.783179999999998
[C:1]1([H:7])([H:8])[C@:2]([C:3](=[C:4]([H:11])[H:12])[H:10])([H:9])[N:6]=[C:5]1[H:13],[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,65.65373,16.783179999999998
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1](=[C:5]([C:4]([C@:3]1([H:10])[C:2]([H:9])=[N:6]1)([H:11])[H:12])[H:13])([H:7])[H:8],73.15253,-2.1899
[C:1](=[C:5]([C:4]([C@:3]1([H:10])[C:2]([H:9])=[N:6]1)([H:11])[H:12])[H:13])([H:7])[H:8],[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,75.34243,2.1899
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]([C:2][H:9])([C@:5]1([H:13])[C:4]([H:11])([H:12])[C:3]([H:10])=[N:6]1)([H:7])[H:8],65.02776,58.56422
[C:1]([C:2][H:9])([C@:5]1([H:13])[C:4]([H:11])([H:12])[C:3]([H:10])=[N:6]1)([H:7])[H:8],[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,6.463540000000002,-58.56422
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]1([H:7])([H:8])[C:2][C@@:3]2([H:10])[C:4]([H:11])([H:12])[C@:5]1([H:13])[N:6]2[H:9],55.30869000000001,47.00484
[C:1]1([H:7])([H:8])[C:2][C@@:3]2([H:10])[C:4]([H:11])([H:12])[C@:5]1([H:13])[N:6]2[H:9],[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,8.303850000000011,-47.00484
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]1([H:7])=[C:2]([H:9])[N:6]2[C:3]([H:8])([H:10])[C:4]([H:11])([H:12])[C@@:5]12[H:13],97.78996,1.90867
[C:1]1([H:7])=[C:2]([H:9])[N:6]2[C:3]([H:8])([H:10])[C:4]([H:11])([H:12])[C@@:5]12[H:13],[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,95.88128999999999,-1.90867
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2][C@@:6]2([H:13])[C@@:4]([H:11])([C:3]1([H:9])[H:10])[N:5]2[H:12],52.3639,17.26817
[C:1]1([H:7])([H:8])[C:2][C@@:6]2([H:13])[C@@:4]([H:11])([C:3]1([H:9])[H:10])[N:5]2[H:12],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],35.09573,-17.26817
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]([C@:3]1([H:10])[C:2]([H:9])=[C:6]([H:13])[N:5]=[C:4]1[H:11])([H:7])([H:8])[H:12],57.0957,-63.68142
[C:1]([C@:3]1([H:10])[C:2]([H:9])=[C:6]([H:13])[N:5]=[C:4]1[H:11])([H:7])([H:8])[H:12],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],120.77712,63.68142
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1](=[C:3]([C@@:4]1([H:11])[N:5]([H:12])[C@:6]1([C:2][H:9])[H:13])[H:10])([H:7])[H:8],52.61829,38.81404000000001
[C:1](=[C:3]([C@@:4]1([H:11])[N:5]([H:12])[C@:6]1([C:2][H:9])[H:13])[H:10])([H:7])[H:8],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],13.804249999999989,-38.81404000000001
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C:4]([H:11])([H:13])[N:5]([H:12])[C:6]2,55.03868000000001,-22.16702
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C:4]([H:11])([H:13])[N:5]([H:12])[C:6]2,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],77.20570000000001,22.16702
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@:4]2([N:5]([C:6][H:13])[H:12])[H:11],59.51527,20.12469
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@:4]2([N:5]([C:6][H:13])[H:12])[H:11],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],39.39058,-20.12469
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[N+:5]1([H:12])[C-:4]([H:11])[C@:6]21[H:13],106.33988,38.67828
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[N+:5]1([H:12])[C-:4]([H:11])[C@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],67.66159999999999,-38.67828
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2]([C@@:6]2([H:13])[C:4][N:5]2[H:12])([H:9])[C:3]1([H:10])[H:11],57.26491,12.50746
[C:1]1([H:7])([H:8])[C:2]([C@@:6]2([H:13])[C:4][N:5]2[H:12])([H:9])[C:3]1([H:10])[H:11],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],44.75745,-12.50746
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2][C@@:3]1([C@@:4]1([H:11])[N:5]([H:12])[C:6]1([H:9])[H:13])[H:10],63.23893,47.95211
[C:1]1([H:7])([H:8])[C:2][C@@:3]1([C@@:4]1([H:11])[N:5]([H:12])[C:6]1([H:9])[H:13])[H:10],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],15.286820000000006,-47.95211
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@:4]([N:5]([H:12])[H:13])([H:11])[C:6]2,57.42515,23.24796
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@:4]([N:5]([H:12])[H:13])([H:11])[C:6]2,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],34.17719,-23.24796
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[C@@:4]2([H:11])[C@:3]1([H:10])[N:5]2[H:12],36.40162,-45.46714
[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[C@@:4]2([H:11])[C@:3]1([H:10])[N:5]2[H:12],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],81.86876000000001,45.46714
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C:4]([H:11])=[N:5][C:6]2([H:12])[H:13],50.97271,-54.05864
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C:4]([H:11])=[N:5][C:6]2([H:12])[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],105.03135,54.05864
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[N:5]([H:12])[C:4]([H:11])=[C:3]1[H:10],42.84635,-63.347530000000006
[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[N:5]([H:12])[C:4]([H:11])=[C:3]1[H:10],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],106.19388000000001,63.347530000000006
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]([C@:3]1([H:10])[C@@:2]2([H:9])[C@:4]1([H:11])[N:5]=[C:6]2[H:13])([H:7])([H:8])[H:12],57.05237,-19.08572
[C:1]([C@:3]1([H:10])[C@@:2]2([H:9])[C@:4]1([H:11])[N:5]=[C:6]2[H:13])([H:7])([H:8])[H:12],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],76.13809,19.08572
[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,[O:1]=[C:2]1[C@:5]([C:4](=[O:3])[H:7])([H:8])[O:6]1,63.9199,31.91695
[O:1]=[C:2]1[C@:5]([C:4](=[O:3])[H:7])([H:8])[O:6]1,[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,32.00295,-31.91695
[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,[O:1]=[C:2]1[O+:3]=[C-:4][C:5]([H:7])([H:8])[O:6]1,60.88732,42.89199
[O:1]=[C:2]1[O+:3]=[C-:4][C:5]([H:7])([H:8])[O:6]1,[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,17.995330000000003,-42.89199
[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,[O:1]=[C:2]([O:3][H:7])[O:6][C:5](=[C:4])[H:8],89.91287,78.30157
[O:1]=[C:2]([O:3][H:7])[O:6][C:5](=[C:4])[H:8],[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,11.6113,-78.30157
[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1](=[C:2](\[O:6][C:5]([O+:4]=[C-:3][H:9])([H:10])[H:11])[H:8])\[H:7],89.0308,66.56191
[N:1](=[C:2](\[O:6][C:5]([O+:4]=[C-:3][H:9])([H:10])[H:11])[H:8])\[H:7],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],22.468890000000002,-66.56191
[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]1([H:7])[C:2](=[O:6])[C:3]([H:8])([H:9])[O:4][C:5]1([H:10])[H:11],59.57645,-11.96629
[N:1]1([H:7])[C:2](=[O:6])[C:3]([H:8])([H:9])[O:4][C:5]1([H:10])[H:11],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],71.54274000000001,11.96629
[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]#[C:2][C:3]([O:4][C:5]([O:6][H:7])([H:10])[H:11])([H:8])[H:9],64.10862,5.87587
[N:1]#[C:2][C:3]([O:4][C:5]([O:6][H:7])([H:10])[H:11])([H:8])[H:9],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],58.23275,-5.87587
[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]1([H:7])[C:2]2([C:3]1([H:8])[H:9])[O:4][C:5]([H:10])([H:11])[O:6]2,95.38992,41.79811
[N:1]1([H:7])[C:2]2([C:3]1([H:8])[H:9])[O:4][C:5]([H:10])([H:11])[O:6]2,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],53.59181,-41.79811
[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1](=[C:2](/[C:3]([O+:4]=[C-:5][H:11])([H:8])[H:9])[O:6][H:10])\[H:7],79.03996,61.12883000000001
[N:1](=[C:2](/[C:3]([O+:4]=[C-:5][H:11])([H:8])[H:9])[O:6][H:10])\[H:7],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],17.911129999999986,-61.12883000000001
[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1](=[C:2](/[C:3]([O:4][H:11])([H:8])[H:9])[O+:6]=[C-:5][H:10])\[H:7],74.01297,62.87195
[N:1](=[C:2](/[C:3]([O:4][H:11])([H:8])[H:9])[O+:6]=[C-:5][H:10])\[H:7],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],11.141019999999997,-62.87195
[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]([C:2]1=[C:3]([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)([H:7])[H:8],75.19096,14.58762
[N:1]([C:2]1=[C:3]([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)([H:7])[H:8],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],60.60334,-14.58762
[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O:1]([C+:2]=[C:3]([O-:4])[C:5]#[N:6])[H:7],82.29509,48.4824
[O:1]([C+:2]=[C:3]([O-:4])[C:5]#[N:6])[H:7],[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],33.81269,-48.4824
[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O:1]=[C:2]([C:3](=[O:4])[N+:6]#[C-:5])[H:7],44.2837,13.37525
[O:1]=[C:2]([C:3](=[O:4])[N+:6]#[C-:5])[H:7],[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],30.908450000000002,-13.37525
[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O:1]=[C:2]([O+:4]=[C:3]=[C:5]=[N-:6])[H:7],48.22529,46.93954
[O:1]=[C:2]([O+:4]=[C:3]=[C:5]=[N-:6])[H:7],[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],1.2857500000000002,-46.93954
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]=[C:3]([C@@:4]1([H:9])[O:5][C:6]1([H:8])[H:10])[H:7],83.97665,-2.42118
[O:1]=[C:2]=[C:3]([C@@:4]1([H:9])[O:5][C:6]1([H:8])[H:10])[H:7],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],86.39783000000001,2.42118
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2]1=[C+:6][C@@:4]([O:5][H:10])([H:9])[C:3]1([H:7])[H:8],65.00899,61.80031
[O-:1][C:2]1=[C+:6][C@@:4]([O:5][H:10])([H:9])[C:3]1([H:7])[H:8],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],3.208679999999994,-61.80031
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[O:5][C@@:6]1([C:4][H:9])[H:10],102.35564,67.76434
[O:1]=[C:2]1[C:3]([H:7])([H:8])[O:5][C@@:6]1([C:4][H:9])[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],34.59129999999999,-67.76434
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]1[C:2](=[C:3]([H:7])[H:8])[C@@:6]1([C:4](=[O:5])[H:9])[H:10],56.25376,2.77857
[O:1]1[C:2](=[C:3]([H:7])[H:8])[C@@:6]1([C:4](=[O:5])[H:9])[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],53.47519,-2.77857
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]([C@@:6]1([H:10])[C:3]([H:7])=[C:4]([H:9])[O:5]1)[H:8],85.80726999999997,3.21585
[O:1]=[C:2]([C@@:6]1([H:10])[C:3]([H:7])=[C:4]([H:9])[O:5]1)[H:8],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],82.59141999999997,-3.21585
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2]1=[C:6]=[O+:5][C:4]([H:9])([H:10])[C:3]1([H:7])[H:8],62.36622,15.2921
[O-:1][C:2]1=[C:6]=[O+:5][C:4]([H:9])([H:10])[C:3]1([H:7])[H:8],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],47.07412,-15.2921
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]([C:3]([H:7])([H:8])[H:9])[C@@:6]1([H:10])[C-:4]=[O+:5]1,58.42965,23.3063
[O:1]=[C:2]([C:3]([H:7])([H:8])[H:9])[C@@:6]1([H:10])[C-:4]=[O+:5]1,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],35.12335,-23.3063
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@:4]1([O+:5]=[C-:6][H:10])[H:9],90.3874,68.39001
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@:4]1([O+:5]=[C-:6][H:10])[H:9],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],21.997389999999996,-68.39001
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]([C:2]1=[C:6]2[C@@:4]([H:9])([C:3]1([H:7])[H:8])[O:5]2)[H:10],79.43066,54.54825
[O:1]([C:2]1=[C:6]2[C@@:4]([H:9])([C:3]1([H:7])[H:8])[O:5]2)[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],24.88241,-54.54825
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4][C@:6]1([O:5][H:9])[H:10],63.56476,60.17555
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4][C@:6]1([O:5][H:9])[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],3.3892099999999985,-60.17555
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]=[C:6]([O:5][C:4](=[C:3]([H:7])[H:8])[H:9])[H:10],30.60868,3.56664
