idx,rsmi,psmi,ea,dHrxn298,rmg_family,rigid
143.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[N:5]([H:12])[C:4]([H:11])=[C:3]1[H:10],39.93352,-63.87133000000001,,
144.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]([C@@:2]1([H:9])[C:3]([H:7])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13])[H:8],59.25318000000001,54.69927,,
146.0,[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,[O+:1]1=[C-:2][O:3][C:4]1([C:5](=[O:6])[H:8])[H:7],89.7117,73.14918,,
148.0,[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,[O:1]=[C:2]1[O+:3]=[C-:4][C:5]([H:7])([H:8])[O:6]1,60.47484,45.54465,Singlet_Carbene_Intra_Disproportionation,
149.0,[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,[O:1]=[C:2]1[C@:5]([C:4](=[O:3])[H:7])([H:8])[O:6]1,55.443180000000005,28.34242,ketoenol,
151.0,[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,[O:1]=[C:2]([O:3][H:7])[O:6][C:5](=[C:4])[H:8],87.0884,79.71901,,
152.0,[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,[O:1]([c:2]1[o+:3][c-:4][c:5]([H:8])[o:6]1)[H:7],141.22243,62.98522,,
154.0,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1](=[C:2](/[C:3]([O:4][C:5](=[O:6])[H:11])([H:8])[H:9])[H:10])\[H:7],67.61355999999999,-3.7442300000000004,,
155.0,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]1([H:7])[C:2](=[O:6])[C:3]([H:8])([H:9])[O:4][C:5]1([H:10])[H:11],51.9607,-11.51366,ketoenol,
156.0,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1](=[C:2](/[C:3]([O+:4]=[C-:5][H:11])([H:8])[H:9])[O:6][H:10])\[H:7],72.3227,59.77906,,
158.0,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1](=[C:2](/[C:3]([O:4][H:11])([H:8])[H:9])[O+:6]=[C-:5][H:10])\[H:7],66.38723,64.00265999999999,,
159.0,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]#[C:2][O:6][C:5]([O:4][C:3]([H:7])([H:8])[H:9])([H:10])[H:11],93.43383,18.89555,,
160.0,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]([C:2]1=[C:3]([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)([H:7])[H:8],71.46506,15.49034,,
163.0,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]#[C:2][C:3]([O:4][C:5]([O:6][H:7])([H:10])[H:11])([H:8])[H:9],60.58909,6.48414,,
167.0,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O+:1](=[C-:2][H:7])[C:3](=[O:4])[C:5]#[N:6],60.85729,61.728719999999996,,
168.0,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O:1]=[C:2]([O+:4]=[C:3]=[C:5]=[N-:6])[H:7],47.862629999999996,44.96427,,
170.0,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O:1]=[C:2]([N:6]=[C:5]=[C:3]=[O:4])[H:7],52.46171999999999,25.401139999999998,,
171.0,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O:1]=[C:2]([C:3](=[O:4])[N+:6]#[C-:5])[H:7],45.19181,17.34821,,
172.0,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O:1]([C:2](=[C:3]=[O:4])[H:7])[C:5]#[N:6],84.6981,26.707459999999998,ketoenol,
174.0,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O:1]([C+:2]=[C:3]([O-:4])[C:5]#[N:6])[H:7],81.09127,46.19879,,
176.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]([C:2]1=[C:3]([H:7])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10])[H:8],76.76083,24.11423,ketoenol,
177.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]([C:2]1=[C:6]2[C@@:4]([H:9])([C:3]1([H:7])[H:8])[O:5]2)[H:10],75.21717,51.370940000000004,ketoenol,
178.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:6](=[C+:2][C:3]([C:4](=[O:5])[H:9])([H:7])[H:8])[H:10],44.11039,38.68833,,
179.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[O:5][C@@:6]1([C:4][H:9])[H:10],93.93856,72.53149,,
180.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]([C:3]([C@@:4]1([H:9])[O+:5]=[C-:6]1)([H:7])[H:8])[H:10],50.80066,34.48533,,
181.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2](/[C:3](=[C:4](\[C:6](=[O:5])[H:10])[H:9])[H:7])[H:8],74.64759000000001,-27.77998,,
182.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2]1=[C+:6][C@@:4]([O:5][H:10])([H:9])[C:3]1([H:7])[H:8],65.46401999999999,61.284909999999996,,
183.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2]([C:3]([C+:4]([H:9])[H:10])([H:7])[H:8])=[C:6]=[O:5],62.856390000000005,12.84951,,
184.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:6]1([C:4](=[O:5])[H:9])[H:10],40.25075,-12.048739999999999,,
185.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]=[C:6]([O:5][C:4](=[C:3]([H:7])[H:8])[H:9])[H:10],22.637610000000002,-1.14743,,
187.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]([C-:2]1[C:3]([H:7])([H:8])[C:4]2=[O+:5][C@@:6]12[H:10])[H:9],90.72314,54.227169999999994,,
188.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]1[C:2](=[C:3]([H:7])[H:8])[C@@:6]1([C:4](=[O:5])[H:9])[H:10],42.02838,-1.10143,,
189.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]=[C:3]([C@@:4]1([H:9])[O:5][C:6]1([H:8])[H:10])[H:7],74.66367,-6.02993,,
190.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4][C@:6]1([O:5][H:9])[H:10],63.17869,61.52255,,
191.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2](=[C+:3][H:8])[C@@:6]1([H:10])[C:4]([H:7])([H:9])[O:5]1,69.29641,62.53069,,
192.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@:4]1([O+:5]=[C-:6][H:10])[H:9],84.1309,64.61071,,
193.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2]([C:3]([C:4](=[O:5])[H:9])([H:7])[H:8])=[C+:6][H:10],40.12663,39.86469,,
194.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O+:1](=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])=[C:6]1[H:10])[O-:5],128.27995,76.45593000000001,,
195.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C-:4]=[O+:5][C:6]1([H:9])[H:10],55.946169999999995,14.752070000000002,,
196.0,[c:1]1([H:7])[n:2][n:3][c:4]([H:8])[n:5][n:6]1,[C:1](#[N+:2][N-:3][C-:4]([N+:5]#[N:6])[H:8])[H:7],44.86715,35.702870000000004,,
198.0,[c:1]1([H:7])[n:2][n:3][c:4]([H:8])[n:5][n:6]1,[C:1]1([H:7])=[N:6][N:5]([H:8])[C:4]#[N+:3][N-:2]1,81.35911,36.936859999999996,,
199.0,[C:1]([N:2]1[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])([H:5])([H:6])[H:7],[C:1]([C:3]([N:2]=[C:4]([H:10])[H:11])([H:8])[H:9])([H:5])([H:6])[H:7],86.42251,-18.59553,,
200.0,[C:1]([N:2]1[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])([H:5])([H:6])[H:7],[C:1]([N+:2]([C-:3]([H:8])[H:9])=[C:4]([H:10])[H:11])([H:5])([H:6])[H:7],38.237109999999994,18.74586,,
203.0,[C:1]([N:2]1[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])([H:5])([H:6])[H:7],[C:1]([N+:2]1([H:11])[C:3]([H:8])([H:9])[C-:4]1[H:10])([H:5])([H:6])[H:7],63.53063,53.44461999999999,,
205.0,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N+:2](=[C-:3][N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],44.31278,21.48986,,
206.0,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C+:1]([N:2]([C:3]([N:4]([H:9])[H:11])=[C:5]([O-:6])[H:12])[H:10])([H:7])[H:8],48.645340000000004,21.29485,,
208.0,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]([C:3](/[C:5](=[N:4]/[H:11])[H:12])=[O:6])[H:10])([H:7])([H:8])[H:9],81.42166,-2.4847200000000003,,
210.0,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]1/[C:3](=[N:4]\[H:11])[C@@:5]1([O:6][H:10])[H:12])([H:7])([H:8])[H:9],53.97837,34.92389,,
213.0,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]([C:3]([N:4]([O-:6])[H:11])=[C+:5][H:12])[H:10])([H:7])([H:8])[H:9],124.58937,123.05288,,
216.0,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]([c:3]1[n:4]([H:11])[o:6][c:5]1[H:12])[H:10])([H:7])([H:8])[H:9],86.67969000000001,77.54578000000001,,
218.0,[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C@:3]([O:4][H:12])([C:5](=[O:6])[H:11])[H:10])([H:7])([H:8])[H:9],51.99942,20.013279999999998,,
222.0,[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2]/[C:3]([O:4][H:12])=[C:5](/[O:6][H:10])[H:11])([H:7])([H:8])[H:9],66.38373,25.00499,ketoenol,
223.0,[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C@:3]1([O:4][H:12])[C:5]([H:10])([H:11])[O:6]1)([H:7])([H:8])[H:9],50.94529,34.41188,,
224.0,[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]1([H:8])([H:9])[O:2][C@@:3]1([O:4][H:7])[C:5]([O:6][H:12])([H:10])[H:11],89.61077,29.85375,,
225.0,[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O+:2]=[C-:3][O:4][C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],88.84178,56.0126,,
230.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][C:4]([O+:6]=[C-:5][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],94.03484,63.385830000000006,,
231.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3]/[C:4](=[C:5](/[O:6][H:13])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],61.99415,3.86839,ketoenol,
232.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][C:4]([C:5][O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],80.57306,55.05988000000001,,
234.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[O:3][C:4]([H:12])([H:13])[C@@:5]1([O:6][H:7])[H:14],78.73527,-3.75209,,
235.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][C@:5]1([H:14])[C:4]([H:12])([H:13])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],65.16508,15.70611,,
236.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:7])([H:14])[O:6]1,83.53381,2.2200900000000003,,
238.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][O:6][C:5](=[C:4]([H:12])[H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],77.29392,57.224019999999996,ketoenol,
242.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]1([H:6])([H:7])[O:2][C:3]([H:9])=[C:4]([H:10])[C:5]1([H:8])[H:11],73.14947,-4.09439,,
243.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]1([H:6])([H:7])[O:2][C@:5]1([C:4](=[C:3]([H:8])[H:9])[H:10])[H:11],66.38909,16.78396,,
244.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]([O:2][C:3]([C:4](=[C:5])[H:10])([H:8])[H:9])([H:6])([H:7])[H:11],71.99334,77.69939000000001,,
246.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]1,66.50032,67.73232,Singlet_Carbene_Intra_Disproportionation,
248.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]1([H:7])=[O+:2][C:3]([H:8])([H:9])[C-:4]([H:10])[C:5]1([H:6])[H:11],67.8676,56.73865,,
249.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]([O:2]/[C:3](=[C:4](\[C:5][H:11])[H:10])[H:9])([H:6])([H:7])[H:8],122.87463999999999,73.76274000000001,,
250.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]([O:2][H:9])(/[C:5](=[C:4](\[C:3][H:8])[H:10])[H:11])([H:6])[H:7],71.37119,68.93491999999999,,
252.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]#[N+:3][C:4](=[C:5]([O-:6])[H:11])[H:10])([H:7])([H:8])[H:9],35.15765,36.57441,,
253.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]1=[N:3][C@:4]1([C:5](=[O:6])[H:11])[H:10])([H:7])([H:8])[H:9],70.08278,38.06154,ketoenol,
255.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1](=[C:2]1[N:3]=[C:4]([H:10])[C:5]([H:7])([H:11])[O:6]1)([H:8])[H:9],83.00559,19.24594,,
256.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1](=[C:2]1[N:3]([H:7])[C:4]([H:10])=[C:5]([H:11])[O:6]1)([H:8])[H:9],74.1552,25.010720000000003,,
257.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]([N:3]1[C:4]([H:10])=[C:5]1[H:11])=[O:6])([H:7])([H:8])[H:9],78.63193000000001,72.79098,ketoenol,
259.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]1=[N:3][C:4]([H:10])([H:11])[C-:5]=[O+:6]1)([H:7])([H:8])[H:9],63.72165,54.850880000000004,Singlet_Carbene_Intra_Disproportionation,
260.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([O:6]/[C:5](=[C:4](\[N+:3]#[C-:2])[H:10])[H:11])([H:7])([H:8])[H:9],94.57754,50.02329,,
261.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([c:2]1[n:3]([H:10])[c-:4][c:5]([H:11])[o+:6]1)([H:7])([H:8])[H:9],84.8371,58.6379,,
262.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]([N:3]=[C:4]=[C:5]([H:10])[H:11])=[O:6])([H:7])([H:8])[H:9],73.68585,17.31795,,
263.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]#[N+:3][C:4](=[C-:5][O:6][H:11])[H:10])([H:7])([H:8])[H:9],96.57421,79.88716,,
265.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2]([C@@:3]1([H:10])[C:5]([O:4][H:11])=[C:6]1[H:12])([H:8])[H:9])[H:7],64.64893000000001,10.38907,,
266.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3](=[C:5]=[C:6]([O:4][H:11])[H:12])[H:10])([H:8])[H:9])[H:7],57.94973,-5.96695,,
267.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2]([C@@:3]([O:4][H:11])([C:6](=[C:5])[H:12])[H:10])([H:8])[H:9])[H:7],55.75326,44.06262,Singlet_Carbene_Intra_Disproportionation,
268.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2](/[C:3]([O:4][H:11])=[C:5](/[C:6][H:12])[H:10])([H:8])[H:9])[H:7],60.231190000000005,39.601729999999996,,
270.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1]1[C:2]([H:8])([H:9])[C@:3]([O:4][H:11])([H:10])[C:5]1=[C:6]([H:7])[H:12],69.98874,-9.253039999999999,,
271.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1](/[C:6](=[C:5]1\[C:2]([H:8])([H:9])[C@:3]1([O:4][H:11])[H:10])[H:12])[H:7],57.41123,-5.77491,,
272.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2](/[C:5](=[C:3](\[O:4][H:11])[H:10])[C:6][H:12])([H:8])[H:9])[H:7],60.405590000000004,42.83484,,
275.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1](/[C:2](=[C:3]1\[C:4]([H:8])([H:9])[O:5]1)[H:6])[H:7],65.25886,15.96314,ketoenol,
276.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1]=[C:2]([C:3]([O+:5]=[C-:4][H:9])([H:7])[H:8])[H:6],75.84781,50.97052,,
277.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1]=[C:2]([C:4]([C:3](=[O:5])[H:7])([H:8])[H:9])[H:6],70.09227,-21.22281,,
278.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O-:1][C:2](=[C:3]=[O+:5][C:4]([H:7])([H:8])[H:9])[H:6],73.59198,39.47594,,
279.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O-:1][C:2](=[C:3]([O+:5]=[C:4]([H:8])[H:9])[H:7])[H:6],37.27466,26.840709999999998,,
280.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O-:1][C:2](=[C+:3][C:4]([O:5][H:7])([H:8])[H:9])[H:6],65.08479,55.40883,,
281.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1]([C-:2]([C@@:3]1([H:7])[C:4]([H:9])=[O+:5]1)[H:6])[H:8],95.85208,58.18059,,
283.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1]([C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],81.2483,54.169940000000004,,
284.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1]=[C:2]=[C:3]([C:4]([O:5][H:6])([H:8])[H:9])[H:7],65.63743000000001,-16.41716,,
285.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1]=[C:2]([C@@:3]([C:4][H:9])([O:5][H:8])[H:7])[H:6],69.6022,67.75738,,
286.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O+:1](=[C-:2][H:6])[C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1,100.271,65.99333,,
288.0,[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]([C:2]([N:6]=[C:5]=[C:3]=[O:4])([H:8])[H:9])[H:7],64.62909,36.66853,,
289.0,[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]=[C:2]([C@@:3]([O:4][H:7])([C:5]#[N:6])[H:9])[H:8],37.57995,2.27303,,
290.0,[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3](=[O:4])[N+:6]#[C-:5])([H:8])[H:9])[H:7],42.87923,17.5649,,
291.0,[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]1[C:2]([H:8])([H:9])[C@@:3]1([O:4][H:7])[C:5]#[N:6],50.41852,18.3873,,
292.0,[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]([C+:2]([C:3](=[O:4])[C:5](=[N-:6])[H:9])[H:8])[H:7],53.158640000000005,54.8981,,
294.0,[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7],[O:1](/[C:2](=[C:3](\[O:4][H:7])[C:5]#[N:6])[H:8])[H:9],58.94634,-0.12034,ketoenol,
295.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1]([C:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])=[C:5]([H:15])[C:6]1([H:14])[H:16])([H:7])([H:8])[H:9],75.84278,-0.06716,,
296.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1](/[C:2](=[C:6](/[C:5]1([H:15])[C:3]([H:11])([H:12])[C:4]1([H:13])[H:14])[H:16])[H:10])([H:7])([H:8])[H:9],66.6437,19.36284,,
