idx,rsmi,psmi,ea,dHrxn298,rmg_family,rigid
138.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2]1=[C:6]=[O+:5][C:4]([H:9])([H:10])[C:3]1([H:7])[H:8],62.36622,15.2921,,
139.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]([C:3]([H:7])([H:8])[H:9])[C@@:6]1([H:10])[C-:4]=[O+:5]1,58.42965,23.3063,,
140.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@:4]1([O+:5]=[C-:6][H:10])[H:9],90.3874,68.39001,,
141.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]([C:2]1=[C:6]2[C@@:4]([H:9])([C:3]1([H:7])[H:8])[O:5]2)[H:10],79.43066,54.54825,ketoenol,
142.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4][C@:6]1([O:5][H:9])[H:10],63.56476,60.17555,,
143.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]=[C:6]([O:5][C:4](=[C:3]([H:7])[H:8])[H:9])[H:10],30.60868,3.56664,,
144.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]([C:2]1=[C:3]([H:7])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10])[H:8],79.73494000000001,26.109170000000002,ketoenol,
145.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O+:1](=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])=[C:6]1[H:10])[O-:5],128.48952,79.21297,,
146.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:6]1([C:4](=[O:5])[H:9])[H:10],48.76061,-6.90223,,
147.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2](/[C:3](=[C:4](\[C:6](=[O:5])[H:10])[H:9])[H:7])[H:8],84.02519000000001,-25.237779999999997,,
148.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C-:4]=[O+:5][C:6]1([H:9])[H:10],57.36501,12.61123,,
149.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2](=[C+:3][H:8])[C@@:6]1([H:10])[C:4]([H:7])([H:9])[O:5]1,77.78528,65.81044,,
151.0,[c:1]1([H:7])[n:2][n:3][c:4]([H:8])[n:5][n:6]1,[C:1](#[N+:2][N-:3][C-:4]([N+:5]#[N:6])[H:8])[H:7],58.88511,56.08485,,
152.0,[C:1]([N:2]1[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])([H:5])([H:6])[H:7],[C:1]([N+:2]1([H:11])[C:3]([H:8])([H:9])[C-:4]1[H:10])([H:5])([H:6])[H:7],63.49869,50.66973,,
154.0,[C:1]([N:2]1[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])([H:5])([H:6])[H:7],[C:1]([N+:2]([C-:3]([H:8])[H:9])=[C:4]([H:10])[H:11])([H:5])([H:6])[H:7],44.65485,19.94387,,
155.0,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C+:1]([N:2]([C:3]([N:4]([H:9])[H:11])=[C:5]([O-:6])[H:12])[H:10])([H:7])[H:8],55.724619999999994,26.69415,,
156.0,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]([C:3]([N:4]([O-:6])[H:11])=[C+:5][H:12])[H:10])([H:7])([H:8])[H:9],131.43873,127.96443000000001,,
158.0,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N+:2](=[C-:3][N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],50.65817,17.928060000000002,,
163.0,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]([c:3]1[n:4]([H:11])[o:6][c:5]1[H:12])[H:10])([H:7])([H:8])[H:9],90.59006,75.12863,,
166.0,[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O+:2]=[C-:3][O:4][C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],97.2268,53.568690000000004,,
168.0,[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C@:3]1([O:4][H:12])[C:5]([H:10])([H:11])[O:6]1)([H:7])([H:8])[H:9],56.527390000000004,34.14209,,
169.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][C:4]([O+:6]=[C-:5][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],100.9017,58.023480000000006,,
170.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3]/[C:4](=[C:5](/[O:6][H:13])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],66.69112,8.6205,ketoenol,
171.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[O:3][C:4]([H:12])([H:13])[C@@:5]1([O:6][H:7])[H:14],79.09724,-4.72354,,
175.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][O:6][C:5](=[C:4]([H:12])[H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],88.05076,60.12738,ketoenol,
176.0,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][C@:5]1([H:14])[C:4]([H:12])([H:13])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],76.19003000000001,15.91368,,
180.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]1([H:6])([H:7])[O:2][C@:5]1([C:4](=[C:3]([H:8])[H:9])[H:10])[H:11],72.90921,18.855929999999997,,
181.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]([O:2][C:3]([C:4](=[C:5])[H:10])([H:8])[H:9])([H:6])([H:7])[H:11],79.47174,76.25625,,
182.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]([O:2][H:8])(/[C:5](=[C:4](\[C:3][H:9])[H:10])[H:11])([H:6])[H:7],75.3541,71.10134000000001,,
185.0,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]1,66.62647,62.658519999999996,Singlet_Carbene_Intra_Disproportionation,
187.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([c:2]1[n:3]([H:10])[c-:4][c:5]([H:11])[o+:6]1)([H:7])([H:8])[H:9],86.74691999999999,47.99868,,
188.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]#[N+:3][C:4](=[C:5]([O-:6])[H:11])[H:10])([H:7])([H:8])[H:9],47.1644,48.65945,,
189.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]1=[N:3][C:4]([H:10])([H:11])[C-:5]=[O+:6]1)([H:7])([H:8])[H:9],63.018530000000005,51.45782,Singlet_Carbene_Intra_Disproportionation,
190.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1](=[C:2]1[N:3]([H:7])[C:4]([H:10])=[C:5]([H:11])[O:6]1)([H:8])[H:9],77.91318000000001,26.730290000000004,,
191.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]([N:3]=[C:4]=[C:5]([H:10])[H:11])=[O:6])([H:7])([H:8])[H:9],82.12435,22.46705,,
192.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1](=[C:2]1[N:3]=[C:4]([H:10])[C:5]([H:7])([H:11])[O:6]1)([H:8])[H:9],87.61013,20.16529,,
194.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]1=[N:3][C@@:4]1([C:5](=[O:6])[H:11])[H:10])([H:7])([H:8])[H:9],77.42959,39.58645,ketoenol,
196.0,[C:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9],[C:1]([O:6]/[C:5](=[C:4](\[N+:3]#[C-:2])[H:10])[H:11])([H:7])([H:8])[H:9],109.26002,47.51809,,
197.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3](=[C:5]=[C:6]([O:4][H:11])[H:12])[H:10])([H:8])[H:9])[H:7],68.92958,0.95445,,
199.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2](/[C:3]([O:4][H:11])=[C:5](/[C:6][H:12])[H:10])([H:8])[H:9])[H:7],72.85826,44.36227,,
201.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1](/[C:6](=[C:5]1\[C:2]([H:8])([H:9])[C@:3]1([O:4][H:11])[H:10])[H:12])[H:7],69.33513,2.24032,,
203.0,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2]([C@@:3]([O:4][H:11])([C:6](=[C:5])[H:12])[H:10])([H:8])[H:9])[H:7],57.559059999999995,43.689170000000004,Singlet_Carbene_Intra_Disproportionation,
205.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1]([C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],80.05988,49.82242,,
206.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1]=[C:2]([C@@:3]([C:4][H:9])([O:5][H:8])[H:7])[H:6],69.21365,66.0342,,
207.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O+:1](=[C-:2][H:6])[C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1,107.32775,62.35358000000001,,
208.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1](/[C:2](=[C:3]1\[C:4]([H:8])([H:9])[O:5]1)[H:6])[H:7],71.4831,21.44483,ketoenol,
209.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O:1]([C-:2]([C@@:3]1([H:7])[C:4]([H:9])=[O+:5]1)[H:6])[H:8],101.16306999999999,64.58232,,
210.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O-:1][C:2](=[C:3]([O+:5]=[C:4]([H:8])[H:9])[H:7])[H:6],45.1162,39.624320000000004,,
211.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O-:1][C:2](=[C:3]=[O+:5][C:4]([H:7])([H:8])[H:9])[H:6],75.1826,44.54309,,
212.0,[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],[O-:1][C:2](=[C+:3][C:4]([O:5][H:7])([H:8])[H:9])[H:6],67.28321,60.2166,,
213.0,[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3](=[O:4])[N+:6]#[C-:5])([H:8])[H:9])[H:7],42.3933,13.38579,,
214.0,[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]=[C:2]([C@@:3]([O:4][H:7])([C:5]#[N:6])[H:9])[H:8],45.86513,0.51384,,
215.0,[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]1[C:2]([H:8])([H:9])[C@@:3]1([O:4][H:7])[C:5]#[N:6],59.89488000000001,18.47974,,
216.0,[O:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:8])[H:9])[H:7],[O:1](/[C:2](=[C:3](\[O:4][H:7])[C:5]#[N:6])[H:8])[H:9],65.96712,3.18595,ketoenol,
217.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[C:6]1)([H:7])([H:8])[H:9],68.70803000000001,65.1788,Singlet_Carbene_Intra_Disproportionation,
218.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C@@:3]([C:4]([H:11])([H:13])[H:14])([H:12])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],128.83691000000002,22.7453,,
219.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1]([C:2](=[C:6]=[C:5]([C:4]([C:3]([H:11])([H:12])[H:16])([H:13])[H:14])[H:15])[H:10])([H:7])([H:8])[H:9],126.93422,25.63937,,
221.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1]([C:3](/[C:2](=[C:6](\[C:5](=[C:4]([H:13])[H:14])[H:15])[H:16])[H:10])([H:11])[H:12])([H:7])([H:8])[H:9],94.75818000000001,16.8847,,
223.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1]([C@@:2]([C:3]([C:4]([H:13])([H:14])[H:15])([H:11])[H:12])([C:6](=[C:5])[H:16])[H:10])([H:7])([H:8])[H:9],81.40455,72.74345,,
224.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:6]([H:16])[C:5]([H:10])([H:15])[C:4]([H:13])([H:14])[C:3]1([H:11])[H:12])([H:7])([H:8])[H:9],77.22326,-2.20457,,
226.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:6]1([C:5](=[C:4]([H:13])[H:14])[H:15])[H:16])([H:7])([H:8])[H:9],76.45725,23.521160000000002,,
228.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5][C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],69.04715,65.42756,Singlet_Carbene_Intra_Disproportionation,
229.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1](/[C:2](=[C:6](/[C:5]1([H:15])[C:3]([H:11])([H:12])[C:4]1([H:13])[H:14])[H:16])[H:10])([H:7])([H:8])[H:9],77.47406,22.672810000000002,,
230.0,[C:1]([C:2]#[C:3][C:4]([C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C-:2]=[C:3]([C+:4]([H:10])[H:11])[C:5]#[N:6])([H:7])([H:8])[H:9],82.97719000000001,51.7832,,
231.0,[C:1]([C:2]#[C:3][C:4]([C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]=[C:3]([C:4]([C:5]#[N:6])([H:10])[H:11])[H:8])([H:7])[H:9],117.72148999999999,0.8183699999999999,,
233.0,[C:1]([C:2]#[C:3][C:4]([C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]#[C:3][C:4](=[C:5]=[N:6][H:10])[H:11])([H:7])([H:8])[H:9],83.13797,20.66809,,1.0
234.0,[C:1]([C:2]#[C:3][C:4]([C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](=[C:3])[C:4]([C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9],58.5572,49.748329999999996,,
235.0,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[c:5]([H:10])[n:6]1,[C:1]1=[C:2]([H:8])[N:3]=[C:4]([H:9])[C:5]([H:7])([H:10])[N:6]=1,115.49566999999999,70.15995,,
236.0,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[c:5]([H:10])[n:6]1,[C-:1]([C-:2]([N+:3]#[C:4][H:9])[H:8])([N+:6]#[C:5][H:10])[H:7],98.96809,101.55783000000001,,
237.0,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[c:5]([H:10])[n:6]1,[C:1]1([H:7])=[N+:6]=[C:5]=[C:4]([H:9])[N-:3][C:2]1([H:8])[H:10],102.49624,74.00046,,
238.0,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[c:5]([H:10])[n:6]1,[C:1]1([H:7])=[C+:2][N:3]([H:8])[C:4]([H:9])=[C:5]([H:10])[N-:6]1,86.17066,45.66948,,
239.0,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[c:5]([H:10])[n:6]1,[C@:1]12([H:7])[C:2]([H:8])=[N:3][C@@:4]1([H:9])[C:5]([H:10])=[N:6]2,90.70666999999999,64.94864,,
240.0,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[c:5]([H:10])[n:6]1,[C-:1](=[N+:6]=[C:5]([C@:4]1([H:9])[C:2]([H:8])=[N:3]1)[H:10])[H:7],105.94576,93.24035,,
241.0,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[c:5]([H:10])[n:6]1,[C:1]1([H:7])=[N:6][C@@:5]2([H:10])[N:3]3[C@:2]1([H:8])[C@:4]32[H:9],85.79791,58.678090000000005,,
242.0,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[c:5]([H:10])[n:6]1,[c:1]1([H:7])[c:2]([H:8])[n:3]2[c:4]([H:9])[c:5]([H:10])[n:6]12,126.6557,95.98435,,
244.0,[C:1]([C:2]([C:3]([C:4]([C:5]#[N:6])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:12])([H:13])[C:4]([H:14])([H:15])[C:5][N:6]1[H:11])([H:7])([H:8])[H:9],90.03761999999999,37.64671,,
246.0,[C:1]([C:2]([C:3]([C:4]([C:5]#[N:6])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])/[C:5]1=[N:6]/[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],110.89887,37.848240000000004,,
247.0,[C:1]([C:2]([C:3]([C:4]([C:5]#[N:6])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:4](=[C:5]=[N:6][H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],90.68656999999999,25.823610000000002,,
248.0,[C:1]([C:2]([C:3]([C:4]([C:5]#[N:6])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([N:6]=[C:5]=[C:4]([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],86.49717,29.473000000000003,,
250.0,[C:1]([C:2]([C:3]([C:4]([C:5]#[N:6])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:4]([N+:6]#[C-:5])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],58.8597,22.040589999999998,,
251.0,[C:1]([C:2]([C:3]([C:4]([C:5]#[N:6])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:12])([H:13])[C:4]([H:14])([H:15])/[C:5]1=[N:6]/[H:11])([H:7])([H:8])[H:9],100.40984,20.000729999999997,,
252.0,[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],[C:1]([N+:2]1([H:10])[C-:3]([H:11])[C@:4]1([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],64.90642,50.357490000000006,,
253.0,[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]1=[C:5]=[N:6][H:12])([H:7])([H:8])[H:9],109.62234,37.17346,,
254.0,[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],[C:1]([N:2]1[C+:3]([H:10])[C@:4]1([C-:5]=[N:6][H:11])[H:12])([H:7])([H:8])[H:9],131.55256,85.25334000000001,,
255.0,[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],[C:1]([N+:2]([C-:3]([H:10])[H:11])=[C:4]([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],37.69185,10.890410000000001,,
257.0,[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([N+:6]#[C-:5])[H:12])([H:7])([H:8])[H:9],58.87446,20.983060000000002,,
258.0,[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],[C:1](/[N:6]=[C:5]1\[N:2]2[C:3]([H:10])([H:11])[C@:4]21[H:12])([H:7])([H:8])[H:9],93.06201999999999,34.80314,,
259.0,[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],[C:1]([N+:2]1([C:5]#[N:6])[C:3]([H:10])([H:11])[C-:4]1[H:12])([H:7])([H:8])[H:9],80.37578,68.04083,,
260.0,[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],[C:1](/[N:2]=[C:3](/[C:4]([C:5]#[N:6])([H:10])[H:12])[H:11])([H:7])([H:8])[H:9],81.23095,-18.711660000000002,,
261.0,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9],[C:1]([C@:2]1([C:6]([O:5][H:12])([H:13])[H:14])[C:3]([H:10])([H:11])[C:4]1)([H:7])([H:8])[H:9],68.19782,54.23411,,
262.0,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9],[C:1]([C:2][C:3]([C@@:4]1([H:12])[O:5][C:6]1([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],70.53423000000001,61.48304,,
263.0,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9],[C:1]([C@:2]1([H:13])[C:3]([H:10])([H:11])[C@:4]1([O+:5]=[C-:6][H:14])[H:12])([H:7])([H:8])[H:9],79.92241999999999,43.79937,,
264.0,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:4](=[O:5])[H:12])([H:10])[H:11])=[C:6]([H:13])[H:14])([H:7])([H:8])[H:9],39.66035,-34.34646,,
265.0,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9],[C:1]([C@@:4]1([H:12])[C:3]([H:10])([H:11])[C:2][C:6]([H:13])([H:14])[O:5]1)([H:7])([H:8])[H:9],83.01299,31.631629999999998,,
267.0,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9],[C:1]([C@:2]1([H:11])[C@:4]([C:3][H:10])([H:12])[O:5][C:6]1([H:13])[H:14])([H:7])([H:8])[H:9],61.969530000000006,59.08339,,
268.0,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9],[C:1]([C:2][C:6]([O:5][C:4](=[C:3]([H:10])[H:11])[H:12])([H:13])[H:14])([H:7])([H:8])[H:9],67.40883000000001,52.6926,,
